ThreadLocalRandom	99.98820663559172	24996916	75002814	100000217	3279.8505859508487	1079.728733312448	3640.0610514904147	1199.7250701451173	8.19969511395731	8.09923571975842	9.1002149060513	8.99934653169079	12809
ThreadLocalRandom	99.99136648348316	25004049	74995734	100000272	3253.942624362282	1076.5252288963359	3613.9567612528817	1196.5268145010016	8.13690483068214	8.07421313390852	9.03716183451786	8.97424974818759	13430
ThreadLocalRandom	99.99382685401321	24998188	75001532	100000227	3217.8341328984343	1083.7147626949	3577.789515687032	1203.728053934172	8.04460134154521	8.12854807920436	8.94447897843136	9.02872051176718	12792
ThreadLocalRandom	100.01514629834402	25001387	74998456	100000209	3235.725406888707	1079.6937398424377	3595.63084049108	1199.703493214298	8.08860750341495	8.09631596605314	8.98828439328668	8.99623352130078	13333
ThreadLocalRandom	100.00180245596252	25005513	74994217	100000224	3236.562560889786	1080.5802212853705	3596.5511761189555	1200.591565497648	8.09316460887548	8.1035920296434	8.99331730165745	9.00359012534005	13160
ThreadLocalRandom	99.99950440139753	25004584	74995167	100000282	3246.3499615842043	1074.991331933172	3606.414784768521	1194.9732187374939	8.11751980054581	8.06196877765557	9.01785043762784	8.96177772074872	13320
ThreadLocalRandom	100.00181534604282	24990191	75009560	100000218	3210.5487264480266	1080.9434724255502	3570.4766089132345	1200.9321473978675	8.0231369328515	8.10798514486621	8.92258625946359	9.00799683125927	13269
ThreadLocalRandom	99.9866738709164	25001626	74998129	100000232	3227.1099531579785	1084.1619922835455	3587.0104582640192	1204.1688164608386	8.06951808935166	8.13211089730766	8.9694460361869	9.0322578837604	12752
ThreadLocalRandom	100.00336338132253	24993383	75006451	100000258	3220.065054193643	1081.028069320945	3579.9897065842056	1201.0383589755893	8.04780510102816	8.10815923876453	8.94734696014248	9.00828175854133	13396
ThreadLocalRandom	100.0035193029967	25007288	74992500	100000199	3268.2396607139685	1080.6240574183348	3628.3558976808285	1200.6374713085213	8.17279435523311	8.10358878780632	9.07331469931516	9.00356626073876	13048
ThreadLocalRandom	99.98424332136666	25000594	74999172	100000326	3259.0187287947715	1078.7620158968027	3619.082046443254	1198.7204384654121	8.14915365168794	8.0919139002408	9.04947340839652	8.99173211489077	12733
ThreadLocalRandom	99.98482499126064	24995370	75004473	100000206	3224.233638617535	1077.7340019272804	3584.105663855614	1197.6958827308608	8.06037335541829	8.08471448441541	8.96002228162138	8.98461766652697	13392
ThreadLocalRandom	99.9983677127585	25001310	74998475	100000169	3231.5044016820107	1083.0118115486478	3591.41922714751	1203.0310293916075	8.07939978101201	8.12256936165681	8.97924730694143	9.02270901287715	13695
ThreadLocalRandom	99.99215832736739	24997300	75002527	100000349	3221.494237305244	1081.5985560040417	3581.372349468638	1201.5892329276949	8.05353939627109	8.11291327961102	8.9532066872309	9.01294198704525	13083
ThreadLocalRandom	100.00311109315572	24997538	75002329	100000220	3229.271451260067	1077.5348926264135	3589.2444013841473	1197.505926948138	8.07218961444846	8.08151629340314	8.97200471821063	8.98129820022202	13235
ThreadLocalRandom	99.99543177055257	24997420	75002289	100000231	3240.1369132520845	1081.102185133596	3600.214636796924	1201.1042965212157	8.10006595507092	8.10890293942573	9.00020753918737	9.00898603383418	12723
ThreadLocalRandom	100.0064582979229	24998897	75000915	100000187	3240.5725549257572	1082.1826898121192	3600.627582832899	1202.181337528354	8.10060435183611	8.11594843397085	9.00064328044231	9.01589014644796	13518
ThreadLocalRandom	100.01392828088979	25008437	74991413	100000209	3236.8532321335633	1076.158544445623	3596.87889935734	1196.1396085914262	8.09376827342044	8.06915651978275	8.99400973939464	8.96878508072948	12983
ThreadLocalRandom	100.00244020551047	25000834	74998909	100000184	3248.9868552734897	1081.7981429792342	3608.978005687992	1201.8259200176876	8.12265149062487	8.11317203966198	9.02263691232233	9.01334390044645	13309
ThreadLocalRandom	99.99185629824188	24996532	75003257	100000224	3236.9538674222576	1078.0652827924373	3596.8810074512753	1198.0447929749823	8.09198047768727	8.08651231984884	8.99174547505123	8.98646987800164	12935
ThreadLocalRandom	100.00495326048988	25010290	74989491	100000192	3249.79555316614	1078.4519902179002	3609.8478593500035	1198.4587561789251	8.1275061316363	8.08686321458639	9.02796172591209	8.98674251370539	13293
